date,product_id,brand,product,volume,type,current_price,original_price,discount,sold_quantity,sold_out,url,market_id
20-02-2024,101337458,嘉士伯,嘉士伯啤酒大罐裝 4 X 500ML,500ML,啤酒,32,34,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%98%89%E5%A3%AB%E4%BC%AF%E5%95%A4%E9%85%92%E5%A4%A7%E7%BD%90%E8%A3%9D%204%20X%20500ML/i/101328731.html,wellcome
20-02-2024,113488704,青島,青島大罐裝啤酒 4 X 500ML,500ML,啤酒,28,36,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E9%9D%92%E5%B3%B6%E5%A4%A7%E7%BD%90%E8%A3%9D%E5%95%A4%E9%85%92%204%20X%20500ML/i/101337838.html,wellcome
20-02-2024,101355795,史丹尼,史丹尼傳統乾紅酒 4LT,4LT,紅酒,145,145,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%8F%B2%E4%B8%B9%E5%B0%BC%E5%82%B3%E7%B5%B1%E4%B9%BE%E7%B4%85%E9%85%92%204LT/i/102120016.html,wellcome
20-02-2024,113277654,藍冰,藍冰啤酒大罐裝 4 X 500ML,500ML,啤酒,23,23,3件$60,None,0,https://www.wellcome.com.hk/zh-hant/p/%E8%97%8D%E5%86%B0%E5%95%A4%E9%85%92%E5%A4%A7%E7%BD%90%E8%A3%9D%204%20X%20500ML/i/101329000.html,wellcome
20-02-2024,101345897,雪花,雪花啤酒大罐裝 4 X 500ML,500ML,啤酒,18,18,3件$48,None,0,https://www.wellcome.com.hk/zh-hant/p/%E9%9B%AA%E8%8A%B1%E5%95%A4%E9%85%92%E5%A4%A7%E7%BD%90%E8%A3%9D%204%20X%20500ML/i/101343059.html,wellcome
20-02-2024,101345593,菲臘羅富齊,法國菲臘羅富齊武當波爾多紅酒 750ML,750ML,紅酒,158,158,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%B3%95%E5%9C%8B%E8%8F%B2%E8%87%98%E7%BE%85%E5%AF%8C%E9%BD%8A%E6%AD%A6%E7%95%B6%E6%B3%A2%E7%88%BE%E5%A4%9A%E7%B4%85%E9%85%92%20750ML/i/101324877.html,wellcome
20-02-2024,101385075,蠔灣蘇維翁,蠔灣蘇維翁白酒原箱 6 X 750ML,750ML,白酒,418,786,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E8%A0%94%E7%81%A3%E8%98%87%E7%B6%AD%E7%BF%81%E7%99%BD%E9%85%92%E5%8E%9F%E7%AE%B1%206%20X%20750ML/i/102993606.html,wellcome
20-02-2024,101334773,布萊特,布萊特啤酒罐裝 12 X 330ML,330ML,啤酒,33,33,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%B8%83%E8%90%8A%E7%89%B9%E5%95%A4%E9%85%92%E7%BD%90%E8%A3%9D%2012%20X%20330ML/i/101334643.html,wellcome
20-02-2024,101322385,禾富巴斯,禾富巴斯黃牌系列黑皮諾莎當妮汽酒 750ML,750ML,紅酒,109,109,2件$128,None,0,https://www.wellcome.com.hk/zh-hant/p/%E7%A6%BE%E5%AF%8C%E5%B7%B4%E6%96%AF%E9%BB%83%E7%89%8C%E7%B3%BB%E5%88%97%E9%BB%91%E7%9A%AE%E8%AB%BE%E8%8E%8E%E7%95%B6%E5%A6%AE%E6%B1%BD%E9%85%92%20750ML/i/101339583.html,wellcome
20-02-2024,101333322,奔富,奔富 BIN2 原箱 6 X 750ML,750ML,紅酒,730,1350,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A5%94%E5%AF%8C%20BIN2%20%E5%8E%9F%E7%AE%B1%20%206%20X%20750ML/i/113403853.html,wellcome
20-02-2024,101367261,瑪特堡,瑪特堡單一園系列431宣言灰皮諾 750ML,750ML,紅酒,238,238,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/%E7%91%AA%E7%89%B9%E5%A0%A1%E5%96%AE%E4%B8%80%E5%9C%92%E7%B3%BB%E5%88%97431%E5%AE%A3%E8%A8%80%E7%81%B0%E7%9A%AE%E8%AB%BE%20750ML/i/101360816.html,wellcome
20-02-2024,113488664,格蘭堡,格蘭堡水墨系列 赤霞珠紅酒 750ML,750ML,紅酒,130,130,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%A0%BC%E8%98%AD%E5%A0%A1%E6%B0%B4%E5%A2%A8%E7%B3%BB%E5%88%97%20%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92%20750ML/i/102802816.html,wellcome
20-02-2024,102948166,奔富冠蘭山系列,奔富冠蘭山系列 赤霞珠紅酒原箱 6 X 750ML,750ML,紅酒,370,966,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A5%94%E5%AF%8C%E5%86%A0%E8%98%AD%E5%B1%B1%E7%B3%BB%E5%88%97%20%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92%E5%8E%9F%E7%AE%B1%206%20X%20750ML/i/113438278.html,wellcome
20-02-2024,113498219,佳樂事,佳樂事紅酒盒裝原箱 4 X 3LT,3LT,紅酒,300,432,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E4%BD%B3%E6%A8%82%E4%BA%8B%E7%B4%85%E9%85%92%E7%9B%92%E8%A3%9D%E5%8E%9F%E7%AE%B1%204%20X%203LT/i/113323773.html,wellcome
20-02-2024,101361280,巴黎之花,巴黎之花不記年香檳原箱 6 X 750 ML,750ML,香檳,1680,2820,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%B7%B4%E9%BB%8E%E4%B9%8B%E8%8A%B1%E4%B8%8D%E8%A8%98%E5%B9%B4%E9%A6%99%E6%AA%B3%E5%8E%9F%E7%AE%B1%206%20X%20750%20ML/i/113277669.html,wellcome
20-02-2024,101323315,奔富,奔富 BIN 128 切粒子紅酒 750ML,750ML,紅酒,268,350,指定分類85折,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A5%94%E5%AF%8C%20BIN%20128%20%E5%88%87%E7%B2%92%E5%AD%90%E7%B4%85%E9%85%92%20750ML/i/101361188.html,wellcome
20-02-2024,101849634,百威,百威啤酒大罐裝 4 X 500ML,500ML,啤酒,42,43,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E7%99%BE%E5%A8%81%E5%95%A4%E9%85%92%E5%A4%A7%E7%BD%90%E8%A3%9D%204%20X%20500ML/i/101344667.html,wellcome
20-02-2024,101361487,史丹尼,史丹尼莎當尼白酒 4LT,4LT,白酒,145,145,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%8F%B2%E4%B8%B9%E5%B0%BC%E8%8E%8E%E7%95%B6%E5%B0%BC%E7%99%BD%E9%85%92%204LT/i/101327071.html,wellcome
20-02-2024,101333127,好卡頓,好卡頓啤酒大罐裝 4 X 500ML,500ML,啤酒,68,71,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A5%BD%E5%8D%A1%E9%A0%93%E5%95%A4%E9%85%92%E5%A4%A7%E7%BD%90%E8%A3%9D%204%20X%20500ML/i/101322282.html,wellcome
20-02-2024,101348366,禾富巴斯,禾富巴斯黃牌系列赤霞珠紅酒 750ML,750ML,紅酒,109,109,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/%E7%A6%BE%E5%AF%8C%E5%B7%B4%E6%96%AF%E9%BB%83%E7%89%8C%E7%B3%BB%E5%88%97%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92%20750ML/i/101359206.html,wellcome
20-02-2024,102804301,禾富巴斯,禾富巴斯黃牌系列莫斯卡托甜白酒 750ML,750ML,白酒,109,109,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/%E7%A6%BE%E5%AF%8C%E5%B7%B4%E6%96%AF%E9%BB%83%E7%89%8C%E7%B3%BB%E5%88%97%E8%8E%AB%E6%96%AF%E5%8D%A1%E6%89%98%E7%94%9C%E7%99%BD%E9%85%92%20750ML/i/101325188.html,wellcome
20-02-2024,113323613,羅遜氏,羅遜氏梅洛紅酒原箱 6 X 750ML,750ML,紅酒,180,582,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E7%BE%85%E9%81%9C%E6%B0%8F%E6%A2%85%E6%B4%9B%E7%B4%85%E9%85%92%E5%8E%9F%E7%AE%B1%206%20X%20750ML/i/113323753.html,wellcome
20-02-2024,113277649,藍妹,藍妹大罐裝啤酒原箱 24 X 500ML,500ML,啤酒,288,288,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E8%97%8D%E5%A6%B9%E5%A4%A7%E7%BD%90%E8%A3%9D%E5%95%A4%E9%85%92%E5%8E%9F%E7%AE%B1%2024%20X%20500ML/i/113271729.html,wellcome
20-02-2024,101329834,喜力,喜力啤酒大罐裝 4 X 500ML,500ML,啤酒,34,34,2件$60,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%96%9C%E5%8A%9B%E5%95%A4%E9%85%92%E5%A4%A7%E7%BD%90%E8%A3%9D%204%20X%20500ML/i/101329761.html,wellcome
20-02-2024,101325696,夏迪,夏迪VR梅洛紅酒原箱 6 X 750ML,750ML,紅酒,165,396,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A4%8F%E8%BF%AAVR%E6%A2%85%E6%B4%9B%E7%B4%85%E9%85%92%E5%8E%9F%E7%AE%B1%206%20X%20750ML/i/113323543.html,wellcome
20-02-2024,101360711,軒尼詩,軒尼詩 VSOP 干邑 700ML,700ML,烈酒,670,670,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E8%BB%92%E5%B0%BC%E8%A9%A9%20VSOP%20%E5%B9%B2%E9%82%91%20700ML/i/101340930.html,wellcome
20-02-2024,101329819,智利拉菲,智利拉菲赤霞珠紅酒原箱 6 X 750ML,750ML,紅酒,300,774,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%99%BA%E5%88%A9%E6%8B%89%E8%8F%B2%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92%E5%8E%9F%E7%AE%B1%206%20X%20750ML/i/102993666.html,wellcome
20-02-2024,101334947,K1664,K1664白啤酒 大罐裝 4 X 500ML,500ML,啤酒,72,72,2件$105,None,0,https://www.wellcome.com.hk/zh-hant/p/K1664%E7%99%BD%E5%95%A4%E9%85%92%20%E5%A4%A7%E7%BD%90%E8%A3%9D%204%20X%20500ML/i/101350611.html,wellcome
20-02-2024,101354589,奔富冠蘭山系列,奔富冠蘭山系列切粒子紅酒 750ML,750ML,紅酒,161,161,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A5%94%E5%AF%8C%E5%86%A0%E8%98%AD%E5%B1%B1%E7%B3%BB%E5%88%97%E5%88%87%E7%B2%92%E5%AD%90%E7%B4%85%E9%85%92%20750ML/i/101346831.html,wellcome
20-02-2024,101333151,瑪姆,瑪姆香檳 750ML,750ML,香檳,358,358,2件$500,None,0,https://www.wellcome.com.hk/zh-hant/p/%E7%91%AA%E5%A7%86%E9%A6%99%E6%AA%B3%20750ML/i/101366543.html,wellcome
20-02-2024,101344762,THREE OAKS,THREE OAKS CRUSHED APPLE CIDER 330 ML,330ML,啤酒,10,32,買3送1(加4件入購物車),None,0,https://www.wellcome.com.hk/zh-hant/p/THREE%20OAKS%20CRUSHED%20APPLE%20CIDER%20330%20ML/i/102116291.html,wellcome
20-02-2024,101346100,奔富,奔富 Bin2切粒子/馬塔羅 750ML,750ML,紅酒,225,225,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A5%94%E5%AF%8C%20Bin2%E5%88%87%E7%B2%92%E5%AD%90%7C%E9%A6%AC%E5%A1%94%E7%BE%85%20750ML/i/101327287.html,wellcome
20-02-2024,101327071,青島,青島純生啤酒 12 X 330ML,330ML,啤酒,59,59,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E9%9D%92%E5%B3%B6%E7%B4%94%E7%94%9F%E5%95%A4%E9%85%92%2012%20X%20330ML/i/101323493.html,wellcome
20-02-2024,101345884,格蘭堡,格蘭堡GB系列32莎當妮白酒原箱 6 X 750ML,750ML,白酒,160,396,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%A0%BC%E8%98%AD%E5%A0%A1GB%E7%B3%BB%E5%88%9732%E8%8E%8E%E7%95%B6%E5%A6%AE%E7%99%BD%E9%85%92%E5%8E%9F%E7%AE%B1%206%20X%20750ML/i/113323643.html,wellcome
20-02-2024,101349197,嘉士伯,嘉士伯醇滑啤酒罐裝 4 X 500ML,500ML,啤酒,33,39,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%98%89%E5%A3%AB%E4%BC%AF%E9%86%87%E6%BB%91%E5%95%A4%E9%85%92%E7%BD%90%E8%A3%9D%204%20X%20500ML/i/101333145.html,wellcome
20-02-2024,101381349,麒麟,麒麟一番搾大罐裝 4 X 500ML,500ML,啤酒,42,47.50,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E9%BA%92%E9%BA%9F%E4%B8%80%E7%95%AA%E6%90%BE%E5%A4%A7%E7%BD%90%E8%A3%9D%204%20X%20500ML/i/101360365.html,wellcome
20-02-2024,113474664,朝日,朝日啤酒罐裝 12 X 330ML,330ML,啤酒,94,107,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%9C%9D%E6%97%A5%E5%95%A4%E9%85%92%E7%BD%90%E8%A3%9D%2012%20X%20330ML/i/101360939.html,wellcome
20-02-2024,101347022,奔富,奔富 Bin138巴羅薩切拉子/海歌娜/瑪塔羅 750ML,750ML,紅酒,360,360,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A5%94%E5%AF%8C%20Bin138%E5%B7%B4%E7%BE%85%E8%96%A9%E5%88%87%E6%8B%89%E5%AD%90%7C%E6%B5%B7%E6%AD%8C%E5%A8%9C%7C%E7%91%AA%E5%A1%94%E7%BE%85%20750ML/i/101335096.html,wellcome
20-02-2024,101333125,夏迪,夏迪諾丁山莎當妮白酒原箱 6 X 750ML,750ML,白酒,180,456,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A4%8F%E8%BF%AA%E8%AB%BE%E4%B8%81%E5%B1%B1%E8%8E%8E%E7%95%B6%E5%A6%AE%E7%99%BD%E9%85%92%E5%8E%9F%E7%AE%B1%206%20X%20750ML/i/113323603.html,wellcome
20-02-2024,102116291,獅威,獅威啤酒罐裝原箱 24 X 330ML,330ML,啤酒,119,119,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E7%8D%85%E5%A8%81%E5%95%A4%E9%85%92%E7%BD%90%E8%A3%9D%E5%8E%9F%E7%AE%B1%2024%20X%20330ML/i/113271724.html,wellcome
20-02-2024,102767401,嘉士伯,嘉士伯金牌啤酒大罐裝 4 X 500ML,500ML,啤酒,45,52,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%98%89%E5%A3%AB%E4%BC%AF%E9%87%91%E7%89%8C%E5%95%A4%E9%85%92%E5%A4%A7%E7%BD%90%E8%A3%9D%204%20X%20500ML/i/101333176.html,wellcome
20-02-2024,101361418,生力,生力 24罐裝清啤原箱 330 ML,330ML,清啤,160,160,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E7%94%9F%E5%8A%9B%2024%E7%BD%90%E8%A3%9D%E6%B8%85%E5%95%A4%E5%8E%9F%E7%AE%B1%20330%20ML/i/113557304.html,wellcome
20-02-2024,113360593,嘉士伯,嘉士伯 醇滑24罐原箱 330 ML,330ML,啤酒,150,150,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%98%89%E5%A3%AB%E4%BC%AF%20%E9%86%87%E6%BB%9124%E7%BD%90%E5%8E%9F%E7%AE%B1%20330%20ML/i/113557284.html,wellcome
20-02-2024,113611921,La Gioiosa,La Gioiosa 意大利汽酒原箱 6 X 750ML,750ML,汽酒,390,702,,None,0,https://www.wellcome.com.hk/zh-hant/p/La%20Gioiosa%20%E6%84%8F%E5%A4%A7%E5%88%A9%E6%B1%BD%E9%85%92%E5%8E%9F%E7%AE%B1%206%20X%20750ML/i/102993576.html,wellcome
20-02-2024,101335038,格蘭堡,格蘭堡黑皮諾莎當妮汽酒 750ML,750ML,紅酒,185,185,2件$200,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%A0%BC%E8%98%AD%E5%A0%A1%E9%BB%91%E7%9A%AE%E8%AB%BE%E8%8E%8E%E7%95%B6%E5%A6%AE%E6%B1%BD%E9%85%92%20750ML/i/101361572.html,wellcome
20-02-2024,101334396,藍冰,藍冰 罐裝啤酒24罐原箱 330 ML,330ML,啤酒,88,88,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E8%97%8D%E5%86%B0%20%E7%BD%90%E8%A3%9D%E5%95%A4%E9%85%9224%E7%BD%90%E5%8E%9F%E7%AE%B1%20330%20ML/i/113557319.html,wellcome
20-02-2024,101334894,Stella Artois,Stella Artois 啤酒大罐裝 4 X 500ML,500ML,啤酒,51,59.90,,None,0,https://www.wellcome.com.hk/zh-hant/p/Stella%20Artois%20%E5%95%A4%E9%85%92%E5%A4%A7%E7%BD%90%E8%A3%9D%204%20X%20500ML/i/101324752.html,wellcome
20-02-2024,113557324,瑪特堡蘇維翁,瑪特堡蘇維翁白酒 750ML,750ML,白酒,98,98,指定分類85折,None,0,https://www.wellcome.com.hk/zh-hant/p/%E7%91%AA%E7%89%B9%E5%A0%A1%E8%98%87%E7%B6%AD%E7%BF%81%E7%99%BD%E9%85%92%20750ML/i/101363354.html,wellcome
20-02-2024,101323488,奔富冠蘭山系列,奔富冠蘭山系列 切粒子紅酒原箱 6 X 750ML,750ML,紅酒,370,966,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A5%94%E5%AF%8C%E5%86%A0%E8%98%AD%E5%B1%B1%E7%B3%BB%E5%88%97%20%E5%88%87%E7%B2%92%E5%AD%90%E7%B4%85%E9%85%92%E5%8E%9F%E7%AE%B1%206%20X%20750ML/i/113438273.html,wellcome
20-02-2024,101362311,健力士,健力士黑啤罐裝 4 X 330ML,330ML,啤酒,49,49,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%81%A5%E5%8A%9B%E5%A3%AB%E9%BB%91%E5%95%A4%E7%BD%90%E8%A3%9D%204%20X%20330ML/i/101327206.html,wellcome
20-02-2024,101360792,奔富冠蘭山系列,奔富冠蘭山系列赤霞珠紅酒 750ML,750ML,紅酒,161,161,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A5%94%E5%AF%8C%E5%86%A0%E8%98%AD%E5%B1%B1%E7%B3%BB%E5%88%97%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92%20750ML/i/101339618.html,wellcome
20-02-2024,101356379,格蘭堡,格蘭堡GB系列56切粒子紅酒原箱 6 X 750ML,750ML,紅酒,160,396,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%A0%BC%E8%98%AD%E5%A0%A1GB%E7%B3%BB%E5%88%9756%E5%88%87%E7%B2%92%E5%AD%90%E7%B4%85%E9%85%92%E5%8E%9F%E7%AE%B1%206%20X%20750ML/i/113323618.html,wellcome
20-02-2024,113323498,格蘭堡,格蘭堡格蘭堡玫瑰汽酒 750ML,750ML,汽酒,120,120,2件$150,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%A0%BC%E8%98%AD%E5%A0%A1%E6%A0%BC%E8%98%AD%E5%A0%A1%E7%8E%AB%E7%91%B0%E6%B1%BD%E9%85%92%20750ML/i/102098841.html,wellcome
20-02-2024,101324387,奔富,奔富 St Henri 750ML,750ML,紅酒,598,880,指定分類85折,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A5%94%E5%AF%8C%20St%20Henri%20750ML/i/101334614.html,wellcome
20-02-2024,101328280,馬爹利,馬爹利名士干邑 700ML,700ML,烈酒,699,830,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E9%A6%AC%E7%88%B9%E5%88%A9%E5%90%8D%E5%A3%AB%E5%B9%B2%E9%82%91%20700ML/i/101354613.html,wellcome
20-02-2024,113653351,格蘭堡,格蘭堡格蘭堡汽酒 750ML,750ML,汽酒,120,120,2件$150,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%A0%BC%E8%98%AD%E5%A0%A1%E6%A0%BC%E8%98%AD%E5%A0%A1%E6%B1%BD%E9%85%92%20750ML/i/102098836.html,wellcome
20-02-2024,101354371,波瑪酒莊,波瑪酒莊世紀精選珍藏紅酒 750ML,750ML,紅酒,170,170,指定分類85折,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%B3%A2%E7%91%AA%E9%85%92%E8%8E%8A%E4%B8%96%E7%B4%80%E7%B2%BE%E9%81%B8%E7%8F%8D%E8%97%8F%E7%B4%85%E9%85%92%20750ML/i/101343107.html,wellcome
20-02-2024,101361304,格蘭堡,格蘭堡GB系列88赤霞珠紅酒原箱 6 X 750ML,750ML,紅酒,160,396,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%A0%BC%E8%98%AD%E5%A0%A1GB%E7%B3%BB%E5%88%9788%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92%E5%8E%9F%E7%AE%B1%206%20X%20750ML/i/113323623.html,wellcome
20-02-2024,113277714,格蘭堡,格蘭堡GB系列赤霞珠切粒子 750ML,750ML,紅酒,75,75,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%A0%BC%E8%98%AD%E5%A0%A1GB%E7%B3%BB%E5%88%97%E8%B5%A4%E9%9C%9E%E7%8F%A0%E5%88%87%E7%B2%92%E5%AD%90%20750ML/i/101361522.html,wellcome
20-02-2024,102946046,蠔灣,蠔灣有汽葡萄酒 750ML,750ML,汽酒,131,131,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E8%A0%94%E7%81%A3%E6%9C%89%E6%B1%BD%E8%91%A1%E8%90%84%E9%85%92%20750ML/i/101350817.html,wellcome
20-02-2024,101334539,智利干露紅魔鬼,智利干露紅魔鬼珍藏赤霞珠紅酒 750ML,750ML,紅酒,129,129,指定分類85折,None,0,https://www.wellcome.com.hk/zh-hant/p/%E6%99%BA%E5%88%A9%E5%B9%B2%E9%9C%B2%E7%B4%85%E9%AD%94%E9%AC%BC%E7%8F%8D%E8%97%8F%E8%B5%A4%E9%9C%9E%E7%8F%A0%E7%B4%85%E9%85%92%20750ML/i/101343865.html,wellcome
20-02-2024,101365714,青島,青島 罐裝啤酒24罐原箱 330 ML,330ML,啤酒,144,144,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E9%9D%92%E5%B3%B6%20%E7%BD%90%E8%A3%9D%E5%95%A4%E9%85%9224%E7%BD%90%E5%8E%9F%E7%AE%B1%20330%20ML/i/113555744.html,wellcome
20-02-2024,101326599,好卡頓,好卡頓蜜桃白啤酒罐裝 4 X 500ML,500ML,啤酒,68,74,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E5%A5%BD%E5%8D%A1%E9%A0%93%E8%9C%9C%E6%A1%83%E7%99%BD%E5%95%A4%E9%85%92%E7%BD%90%E8%A3%9D%204%20X%20500ML/i/113253499.html,wellcome
20-02-2024,113368318,Mount Peak,Mount Peak 仙粉黛 750ML,750ML,紅酒,380,380,多重優惠,None,0,https://www.wellcome.com.hk/zh-hant/p/Mount%20Peak%20%E4%BB%99%E7%B2%89%E9%BB%9B%20750ML/i/101849447.html,wellcome
20-02-2024,101324890,藍妹,藍妹 24罐裝啤酒原箱 330 ML,330ML,啤酒,230,230,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E8%97%8D%E5%A6%B9%2024%E7%BD%90%E8%A3%9D%E5%95%A4%E9%85%92%E5%8E%9F%E7%AE%B1%20330%20ML/i/113557274.html,wellcome
20-02-2024,101380297,藍妹,藍妹啤酒罐裝 12 X 330ML,330ML,啤酒,118,126,,None,0,https://www.wellcome.com.hk/zh-hant/p/%E8%97%8D%E5%A6%B9%E5%95%A4%E9%85%92%E7%BD%90%E8%A3%9D%2012%20X%20330ML/i/101372082.html,wellcome
